,agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,intercept,p_value,slope,std_error
20,USGS,06915000,"BIG BULL C NR HILLSDALE, KS",ST,38.656399900000004,-94.8963521,M,NAD83,857.7,1.0,NGVD29,10290102.0,0.807157072889132,0.00039695760373218423,-9.566660369810816e-05,2.5036744642996477e-05
21,USGS,07137500,"ARKANSAS R NR COOLIDGE, KS",ST,38.0275129,-102.01157059999998,M,NAD83,3330.84,1.0,NGVD29,11030001.0,0.621978472271404,0.009372657373892517,-7.25667251698469e-05,2.6757046005678737e-05
22,USGS,07138000,"ARKANSAS R AT SYRACUSE, KS",ST,37.9661241,-101.7568387,M,NAD83,3209.32,1.0,NGVD29,11030001.0,0.749818112454711,0.001348849878492927,-8.785772724744813e-05,2.5740309655286615e-05
23,USGS,07138070,"ARKANSAS R AT DEERFIELD, KS",ST,37.9697442,-101.12877940000001,M,NAD83,2920.0,1.0,NGVD29,11030001.0,0.7119230107679976,0.04879317815501798,-0.00022198264609589723,0.00010408795950667842
24,USGS,07140000,"ARKANSAS R NR KINSLEY, KS",ST,37.92779434,-99.3742817,M,NAD83,2141.64,1.0,NGVD29,11030004.0,0.622779180602122,0.01832225487292104,-9.033976568677195e-05,3.660054247940734e-05
25,USGS,07140890,"BUCKNER C BL HORSETHIEF RE NR JETMORE, KS",ST,38.06027778,-100.0452778,5,NAD83,2364.9,10.0,NAVD88,11030006.0,-1.2311534075309345,0.004393935564685575,0.0009790484354122739,0.00022069742173294954
26,USGS,07141770,"WALNUT C NR ALEXANDER, KS",ST,38.46473687,-99.6226162,M,NAD83,2068.19,1.0,NGVD29,11030008.0,0.8582644157074399,0.024073407796708853,-0.0002952824226306662,0.00011768855348219611
27,USGS,07141900,"WALNUT C AT ALBERT, KS",ST,38.46167948,-99.01481700000001,M,NAD83,1897.37,1.0,NGVD29,11030008.0,0.49109618329375054,0.04252845988168676,-5.729616617227783e-05,2.7463705773685775e-05
28,USGS,07142300,"RATTLESNAKE C NR MACKSVILLE, KS",ST,37.8716826,-98.8762067,M,NAD83,1963.46,1.0,NGVD29,11030009.0,0.5349127611274352,0.028112560588943663,-6.213894611354524e-05,2.7405978957453732e-05
29,USGS,07143665,"L ARKANSAS R AT ALTA MILLS, KS",ST,38.1122326,-97.591987,M,NAD83,1391.4,1.0,NGVD29,11030012.0,0.527083604381343,0.0317466392662472,-6.672920426380352e-05,3.0059154554298065e-05
30,USGS,07144323,"3ABRIQUE B GYPSUM C AT HARRY ST WICHITA, KS",ST,37.6650148,-97.26559959999999,M,NAD83,,,,11030013.0,-1.0638482540815966,0.02369818328213428,0.0009862187496452357,0.0003071227353624597
31,USGS,07144340,"DRY C AT PAWNEE AV WICHITA, KS",ST,37.65140396,-97.2936555,M,NAD83,,,,11030013.0,0.7071067811865474,0.0,-0.004159451654038514,0.0
32,USGS,07144795,"NF NINNESCAH R AT CHENEY DAM, KS",ST,37.72140097,-97.79449559999999,M,NAD83,1366.02,1.0,NGVD29,11030014.0,0.5950875023386241,0.014910260574651455,-7.281875161623941e-05,2.8736023789155996e-05
33,USGS,07145200,"SF NINNESCAH R NR MURDOCK, KS",ST,37.561683,-97.85310940000001,M,NAD83,1357.81,1.0,NGVD29,11030015.0,0.5459298733872167,0.023476138780606427,-6.386700931656446e-05,2.725178754642832e-05
34,USGS,07145300,"CLEAR C NR GARDEN PLAIN, KS",ST,37.66334708,-97.6564378,M,NAD83,,,,11030016.0,-0.7532454244974466,0.032883998130985595,0.00022099029617058722,9.562343071443844e-05
35,USGS,07146800,"WB WALNUT R NR EL DORADO, KS",ST,37.82666667,-96.8491667,M,NAD83,1259.49,5.0,NAVD88,11030017.0,-0.9866083622195279,0.04987755280354165,0.0007843453142955603,0.0003203086407038121
36,USGS,07149000,"MEDICINE LODGE R NR KIOWA, KS",ST,37.03891547,-98.47090920000001,M,NAD83,1286.99,1.0,NGVD29,11060003.0,0.5335683012782629,0.026190036509922115,-6.24377505524444e-05,2.7176501568158323e-05
37,USGS,07156900,"Cimarron River near Forgan, OK",ST,37.0111372,-100.49181709999999,F,NAD83,2328.0,1.6,NAVD88,11040006.0,0.7338898905888706,0.002745456421070403,-8.578752424816158e-05,2.7030467600711085e-05
38,USGS,07157500,"CROOKED C NR ENGLEWOOD, KS",ST,37.032528000000006,-100.2112531,M,NAD83,2163.79,1.0,NGVD29,11040007.0,0.7564735288119141,0.0013724789274519834,-8.780187638095208e-05,2.576884219696944e-05
39,USGS,07157740,"CIMARRON R NR BUTTERMILK, KS",ST,37.02669499,-99.4795615,M,NAD83,1704.57,1.0,NGVD29,11040008.0,0.8649332010003203,0.015041827292884197,-0.00011824642740616847,2.894948351794803e-05
40,USGS,07168500,"FALL R NR FALL RIVER, KS",ST,37.64452070000001,-96.05707029999999,M,NAD83,898.44,1.0,NGVD29,11070102.0,0.7034616842087017,0.047635745687651054,-0.0001940099727934274,9.162398031427277e-05
41,USGS,07170700,"BIG HILL C NR CHERRYVALE, KS",ST,37.2667325,-95.469144,M,NAD83,795.93,1.0,NGVD29,11070103.0,0.6605881564132077,0.006911013787554069,-8.810628702959675e-05,3.0974959093276436e-05
42,USGS,07171900,"GRANT C NR WAUNETA, KS",ST,37.10948654,-96.398893,M,NAD83,,,,11070106.0,-0.9580042450267765,0.046410973249298076,0.0007674010173439684,0.000306731549757069
43,USGS,07179500,"NEOSHO R AT COUNCIL GROVE, KS",ST,38.66584085,-96.49361400000001,M,NAD83,1205.63,1.0,NGVD29,11070201.0,0.5543516393966104,0.02207998682488608,-6.437356796291117e-05,2.717103482152572e-05
44,USGS,07179700,"ROCK C NR DUNLAP, KS",ST,38.61055556,-96.3702778,1,NAD83,1177.17,0.1,NAVD88,11070201.0,-1.1255848671870488,0.027594183394690528,0.0016650663715784744,0.00041390500902923895
45,USGS,07186055,"COW C NR SCAMMON, KS",ST,37.28055556,-94.675,S,NAD83,840.0,10.0,NAVD88,11070207.0,-1.0933227858022256,0.02231140951709098,0.002204279810085132,0.00033488341188022086
46,USGS,385446094430700,"INDIAN C AT 119TH ST, OVERLAND PARK, KS",ST,38.91277778,-94.71861109999999,S,NAD83,917.0,1.0,NAVD88,10300101.0,-0.7071067811865476,0.0,0.0036261886214694746,0.0
47,USGS,385520094420000,"INDIAN C AT COLLEGE BLVD, JOHNSON CO, KS",ST,38.9272222,-94.6969444,H,NAD83,900.0,5.0,NGVD29,10300101.0,-0.7071067811865476,0.0,0.0036261886214694746,0.0
48,USGS,385608094380300,"INDIAN C AT INDIAN C PKWY, OVERLAND PARK, KS",ST,38.93555556,-94.63416670000001,S,NAD83,,,,10300101.0,-0.7071067811865476,0.0,0.0036261886214694746,0.0
0,USGS,03238772,"FOURMILE CREEK AT POPLAR RIDGE RD NR ALEXANDRIA,KY",ST,38.98666667,-84.36527779999999,H,NAD83,535.24,0.01,NGVD29,5090201.0,-1.1787359509244644,0.0031656252326558157,0.00040830037095573076,0.0001130766428473744
1,USGS,03249500,"LICKING RIVER AT FARMERS, KY",ST,38.11535945,-83.5432431,F,NAD83,646.55,0.01,NGVD29,5100101.0,0.938120881873826,0.002247636675865834,-0.00021741730443627713,6.325847576631413e-05
2,USGS,03250322,"ROCK LICK CR AT STATE HWY 158 NR SHARKEY, KY STA D",ST,38.24730198,-83.58935670000001,F,NAD83,,,,5100101.0,0.8994382404471796,0.008881611752845043,-0.00024327614339576735,8.34576740453187e-05
3,USGS,03251900,"STONER CREEK AT WATER PLANT AT PARIS, KY",ST,38.205,-84.2380556,1,NAD83,,,,5100102.0,-0.7071067811865476,0.0,0.0024767312826148775,0.0
4,USGS,03251980,"HOUSTON CREEK AT HWY 27 NEAR PARIS, KY",ST,38.19027778,-84.2816667,1,NAD83,,,,5100102.0,0.7071067811865474,0.0,-0.0025806816831625817,0.0
5,USGS,03260012,"PLEASANT RUN CREEK TRIBUTARY AT FORT MITCHELL, KY",ST,39.0625602,-84.5624436,U,NAD83,,,,5090203.0,0.7701559069789404,0.049225664263962444,-0.00031320731495185195,0.00014440829893553952
6,USGS,03277450,"CARR FORK NEAR SASSAFRAS, KY",ST,37.2333194,-83.0337562,1,NAD83,940.0,1.0,NGVD29,5100201.0,1.2535250345771918,7.086970376602274e-06,-0.00030261022591561405,5.181702814376546e-05
7,USGS,03277500,"NORTH FORK KENTUCKY RIVER AT HAZARD, KY",ST,37.2467624,-83.181839,F,NAD83,839.76,1.0,NGVD29,5100201.0,0.4867953580924947,0.033550963788009515,-6.746143051574356e-05,3.0283455842273777e-05
8,USGS,03280000,"NORTH FORK KENTUCKY RIVER AT JACKSON, KY",ST,37.55231228,-83.3857358,F,NAD83,697.67,1.0,NGVD29,5100201.0,0.674248284555402,0.004375566940984361,-7.89995842006759e-05,2.6353202930316214e-05
9,USGS,03281100,"GOOSE CREEK AT MANCHESTER, KY",ST,37.15203405,-83.76019740000001,U,NAD83,819.37,0.01,NGVD29,5100203.0,0.6195495171429961,0.009315569439329839,-7.265756196108875e-05,2.6767293591463047e-05
10,USGS,03281200,"SOUTH FORK KENTUCKY RIVER AT ONEIDA, KY",ST,37.27314589,-83.6471372,U,NAD83,746.51,0.01,NGVD29,5100203.0,0.9595506599345242,0.022460492736212735,-0.00044607919393322896,0.00016813312963197106
11,USGS,03281500,"SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY",ST,37.47981018,-83.67519229999999,F,NAD83,642.49,1.0,NGVD29,5100203.0,0.7522787842159695,0.0012788445678910136,-8.825700224707628e-05,2.5719999263055255e-05
12,USGS,03282000,"KENTUCKY RIVER AT LOCK 14 AT HEIDELBERG, KY",ST,37.555364000000004,-83.76825129999999,F,NAD83,625.77,1.0,NGVD29,5100204.0,0.6286792136164532,0.008267860155651714,-7.369331594643506e-05,2.6698660194179474e-05
13,USGS,03283000,"STILLWATER CREEK AT STILLWATER, KY",ST,37.75675307,-83.4865738,U,NAD83,883.83,0.01,NGVD29,5100204.0,1.1009770029630688,0.0030482914051408977,-0.0004694997880439526,0.000126969117958533
14,USGS,03284000,"KENTUCKY RIVER AT LOCK 10 NEAR WINCHESTER, KY",ST,37.89396779,-84.26048609,F,NAD83,556.76,0.01,NGVD29,5100205.0,0.49766553299681043,0.03935780995618613,-5.931636125704064e-05,2.7950235046838856e-05
15,USGS,03284520,"EAST HICKMAN CR AT ANDOVER VILLAGE NR CADENTOWN,KY",ST,37.99730039999999,-84.4054907,F,NAD83,,,,5100205.0,-1.0893744709754771,0.002718781226026651,0.00047240870380549745,0.00012562621192323148
16,USGS,03284530,"EAST HICKMAN CR AT DELONG RD NR EAST HICKMAN, KY",ST,37.949800599999996,-84.4552145,F,NAD83,,,,5100205.0,-0.7925306825126968,0.049933266059881756,0.000345007137909756,0.00015829219763158407
17,USGS,03284550,"WEST HICKMAN CREEK AT JONESTOWN, KY",ST,37.975078100000005,-84.49827149,U,NAD83,891.43,0.01,NGVD29,5100205.0,-0.6418569809491774,0.002517722296075185,0.0002557662304090183,6.176371228228609e-05
18,USGS,03289000,"SOUTH ELKHORN CREEK AT FORT SPRING, KY",ST,38.0431322,-84.6263318,F,NAD83,834.25,1.0,NGVD29,5100205.0,-0.6027801009491067,0.010951096070665602,7.098716714817076e-05,2.6633391229569283e-05
19,USGS,03292472,"SOUTH FORK HARRODS CREEK NEAR CRESTWOOD, KY",ST,38.34534589,-85.4913484,U,NAD83,,,,5140101.0,1.0078754604287907,0.01393865480127677,-0.00045529157639774396,0.00015592427904565265
20,USGS,03292480,"LITTLE GOOSE CREEK NEAR HARRODS CREEK, KY",ST,38.31256909,-85.6257947,H,NAD83,459.93,0.01,NGVD29,5140101.0,-1.1291160733866987,0.00048593513815011564,0.0003516111940595154,8.178750890138239e-05
21,USGS,03294570,"MILL CREEK AT ORELL ROAD NEAR LOUISVILLE, KY",ST,38.07812588,-85.88996350000001,F,NAD83,,,,5140101.0,0.7964005974131432,0.040335125130834,-0.0002509533944897253,0.00011248086184440453
22,USGS,03301500,"ROLLING FORK NEAR BOSTON, KY",ST,37.7672853,-85.7038488,F,NAD83,400.42,1.0,NGVD29,5140103.0,0.5285092828687292,0.03286290866937123,-6.622425417496545e-05,3.0035701931733603e-05
23,USGS,03301900,"FERN CREEK AT OLD BARDSTOWN RD AT LOUISVILLE, KY",ST,38.1756242,-85.615237,H,NAD83,,,,5140102.0,-0.9159386704325816,0.008386494984128311,0.00026708033953916273,9.02358559938525e-05
24,USGS,03306000,"GREEN RIVER NEAR CAMPBELLSVILLE, KY",ST,37.2403413,-85.3471848,F,NAD83,500.0,1.0,NGVD29,5110001.0,0.9077178846619385,0.004171452865698752,-0.00020530843941110157,6.455871004597047e-05
25,USGS,03309500,"MCDOUGAL CREEK NEAR HODGENVILLE, KY",ST,37.543671999999994,-85.6719064,U,NAD83,774.34,0.01,NGVD29,5110001.0,0.9240404766389428,0.02386282105396528,-0.00043167048283406135,0.00016481028392081062
26,USGS,03310000,"NORTH FORK NOLIN RIVER AT HODGENVILLE, KY",ST,37.57805556,-85.75361109999999,U,NAD83,693.0,0.01,NAVD88,5110001.0,0.500124346311142,0.017047657280357374,-0.00010438684767020745,3.817953372406171e-05
27,USGS,03311000,"NOLIN RIVER AT KYROCK, KY",ST,37.2742157,-86.2508064,F,NAD83,400.0,1.0,NGVD29,5110001.0,0.8437326989987867,0.0016026452868748288,-0.00013696324133833095,3.9833484697607045e-05
28,USGS,03400800,"MARTINS FORK NEAR SMITH, KY",ST,36.75230974,-83.2574012,F,NAD83,1259.0,1.0,NGVD29,5130101.0,0.739870972669172,0.0025709178593850144,-0.00011300053038093501,3.47201661456334e-05
29,USGS,03402020,"SHILLALAH CREEK NEAR PAGE, KY",ST,36.6650845,-83.5896357,U,NAD83,,,,5130101.0,1.0574576243683547,0.010893029810597097,-0.0005850240842957251,0.00018302254444796528
30,USGS,03405000,"LAUREL RIVER AT CORBIN, KY",ST,36.96925374,-84.1271545,U,NAD83,956.05,0.01,NGVD29,5130101.0,-0.9992589376610461,0.04455173237627011,0.0034221196495241297,0.0002398774652758902
31,USGS,03406500,"ROCKCASTLE RIVER AT BILLOWS, KY",ST,37.17119520000001,-84.296047,F,NAD83,802.9,1.0,NGVD29,5130102.0,0.5965292257065645,0.012384526429049027,-7.000421206069836e-05,2.68896268910362e-05
32,USGS,03410590,"ROCK CREEK NEAR YAMACRAW, KY",ST,36.70285455,-84.5629951,U,NAD83,,,,5130101.0,0.7071067811865475,0.0,-0.003273642505493275,0.0
33,USGS,03413200,"BEAVER CREEK NEAR MONTICELLO, KY",ST,36.79757036,-84.89605849,S,NAD83,804.72,1.0,NGVD29,5130103.0,0.8727085143488765,0.0005245063392618183,-9.878833663196712e-05,2.6068944969310424e-05
34,USGS,03414000,"CUMBERLAND RIVER NEAR ROWENA, KY",ST,36.88395484,-85.13940079999999,U,NAD83,540.81,0.01,NGVD29,5130103.0,0.6786345075429453,0.049163470806601356,-0.0001661195580405252,7.955915469051755e-05
35,USGS,03414100,"CUMBERLAND RIVER AT BURKESVILLE, KY",ST,36.78672879999999,-85.36524059999999,F,NAD83,,,,5130103.0,0.7071067811865475,0.0,-0.0032510656606278047,0.0
36,USGS,03414102,"BEAR CREEK NEAR BURKSVILLE, KY",ST,36.77061924,-85.27496059999999,U,NAD83,,,,5130103.0,0.9587061481192765,0.04421585384152122,-0.0005176090914553864,0.000221456625006819
37,USGS,03438070,"MUDDY FORK LITTLE RIVER NEAR CERULEAN, KY",ST,36.97782518,-87.71001020000001,U,NAD83,,,,5130205.0,0.8398245278977108,0.029552136408856625,-0.00037881124397731654,0.00015343225692377723
38,USGS,03610503,"CHESTNUT CREEK NEAR BENTON, KY",ST,36.91061159,-88.3400364,U,NAD83,,,,6040006.0,-0.8503792926999804,0.04783503574505815,0.0004333243257377025,0.00018928842006235032
39,USGS,07023935,"SOUTH FORK BAYOU DE CHEIN AT WATER VALLEY, KY",ST,36.57172638,-88.82783509999999,U,NAD83,,,,8010201.0,0.981715685106894,0.01729215515874981,-0.0004505190591072305,0.00016093198719830217
0,USGS,07349800,"CYPRESS BYU NR BENTON, LA",ST,32.70570078,-93.6876776,U,NAD83,,,,11140204.0,-1.1275653789407463,0.024018906246232458,0.001702756537210429,0.0004015812261521332
1,USGS,07351571,"BYU PIERRE BELOW CASPIANA, LA",ST,32.19210349,-93.55462109999999,U,NAD83,,,,11140206.0,0.7071067811865474,0.0,-0.0033752113660455722,0.0
2,USGS,07352000,"Saline Bayou near Lucky, LA",ST,32.2501572,-92.9765484,U,NAD83,152.65,0.01,NGVD29,11140208.0,-0.5482441974687534,0.022515423069056524,6.424046605955455e-05,2.720832625154298e-05
3,USGS,07368500,"BIG COLEWA BYU NR OAK GROVE, LA",ST,32.798743,-91.5015072,U,NAD83,,,,8050001.0,1.0096930285978718,0.04620194044157947,-0.0009762225414620307,0.00037035200026312747
4,USGS,07369500,"Tensas River at Tendal, LA",ST,32.43208704,-91.36678139,S,NAD83,50.07,0.01,NGVD29,8050003.0,1.0009871474896916,7.967611265744818e-06,-0.00012021442461816032,2.383730281976583e-05
5,USGS,07381800,"SPRING CK NR GLENMORA, LA",ST,31.00019035,-92.5668062,F,NAD83,63.28,0.01,NGVD29,8080102.0,-0.7707592504217751,0.04389438571570179,0.00027092273710136,0.0001231459039313733
6,USGS,07383500,"Bayou Des Glaises Diversion Ch. at Moreauville, LA",ST,31.03324368,-91.98262120000001,U,NAD83,23.46,0.01,NGVD29,8080102.0,0.61463169364265,0.009618741986213543,-7.201220765917032e-05,2.665088840135096e-05
7,USGS,07385765,"Bayou Teche at Adeline Bridge near Jeanerette, LA",ST,29.87937163,-91.5862248,U,NAD83,0.0,0.01,NAVD88,8080102.0,-0.9280952610629036,0.00662007482500567,0.0002488381655982965,8.16430632669171e-05
8,USGS,08014200,"TENMILE CK NR ELIZABETH, LA",ST,30.836582300000003,-92.87404000000001,U,NAD83,,,,8080204.0,-0.781621888754917,0.03857497624192999,0.0002753843880714097,0.00012145351427778495
9,USGS,08016990,"COWARDS GULLY NR DEQUINCY, LA",ST,30.41964525,-93.4882192,U,NAD83,,,,8080205.0,0.7071067811865475,0.0,-0.00334329447369526,0.0
10,USGS,08028200,"Bayou Anacoco near Knight, LA",ST,30.8707523,-93.5107275,S,NAD83,68.61,0.1,NGVD29,12010005.0,-0.9878728415282844,0.020041056457773015,0.002213307337255305,6.969886561734612e-05
11,USGS,295124089542100,"Caernarvon Outfall Channel at Caernarvon, LA",ST,29.85355556,-89.9076944,S,NAD83,-0.46,0.08,NAVD88,8090203.0,1.1158727987167982,0.0017222708997922508,-0.0003829118826464055,0.00010060963797684674
0,USGS,01012515,CLAYTON STREAM AT OUTLET CLAYTON LAKE ME SITE 6,ST,46.73063056,-68.77145278,5,NAD83,,,,1010003.0,-0.7071067811865475,0.0,0.0014670265169845383,0.0
1,USGS,01012525,BISHOP MOUNTAIN BROOK NR BISHOP MTN ME  SITE 14,ST,46.74517778,-68.7525694,5,NAD83,,,,1010003.0,-0.7071067811865475,0.0,0.001681585686531623,0.0
2,USGS,01012570,FISH RIVER AT INLET FISH RIVER LAKE ME SITE 4,ST,46.789486100000005,-68.773225,5,NAD83,,,,1010003.0,-0.7071067811865475,0.0,0.0023531007693395924,0.0
3,USGS,01021230,"Cathance Stream at Edmunds, Maine",ST,44.8869444,-67.2669444,S,NAD83,75.0,10.0,NGVD29,1050002.0,0.7071067811865475,0.0,-0.007289760630789149,0.0
4,USGS,01022210,"Pleasant River above Colonel Brk nr Crebo Flat, ME",ST,44.7825,-67.9230556,S,NAD83,230.0,10.0,NGVD29,1050002.0,-0.7071067811865477,0.0,0.005843857695756592,0.0
5,USGS,01022294,"East Br Bear Brook near Beddington, Maine",ST,44.85909167,-68.10396389,5,NAD83,906.55,0.01,NGVD29,1050002.0,-0.646690514796177,0.033795703803750764,0.00013307269303740657,5.9384694258624845e-05
6,USGS,01022835,"Cadillac Brook near Bar Harbor, Maine",ST,44.34416667,-68.2169444,S,NAD83,405.0,20.0,NGVD29,1050002.0,-1.2401615952016982,0.005384907291934883,0.0011625995937340147,0.0002478869753746623
7,USGS,01036500,"Kenduskeag Stream near Kenduskeag, Maine",ST,44.897144399999995,-68.8836833,5,NAD83,91.94,0.01,NGVD29,1020005.0,-0.9972556093350525,0.00037626866478441856,0.0005378360529258184,9.170039608417583e-05
8,USGS,01037200,"SHAW BROOK NEAR NORTHERN MAINE JUNCTION, ME",ST,44.7775709,-68.84920449,S,NAD83,,,,1020005.0,-1.2077861274497188,0.019780458266887905,0.0020788057271079498,0.0002967907736627465
9,USGS,01056480,"Townsend Brook near Auburn, Maine",ST,44.16648889,-70.2371694,5,NAD83,266.78,0.01,NGVD29,1040002.0,0.7071067811865476,0.0,-0.002934053033969077,0.0
10,USGS,01058005,"THOMPSON LAKE OUTLET AT OXFORD, ME",ST,44.135411100000006,-70.4906222,5,NAD83,320.0,10.0,NGVD29,1040002.0,-0.7071067811865474,0.0,0.0010962895832349571,0.0
11,USGS,01066500,"LITTLE OSSIPEE RIVER NEAR SOUTH LIMINGTON, ME",ST,43.6894361,-70.6705556,5,NAD83,273.84,0.01,NGVD29,1060002.0,-0.6130318396433165,0.046391372380640235,0.0002215282059523626,9.976210914595669e-05
0,USGS,01491000,"CHOPTANK RIVER NEAR GREENSBORO, MD",ST,38.99719444,-75.7858056,S,NAD83,2.73,0.1,NAVD88,2060005.0,-0.5144512839799715,0.03664839556614304,6.099561399226217e-05,2.831985094876381e-05
1,USGS,01492000,"BEAVERDAM BRANCH AT MATTHEWS, MD",ST,38.8115033,-75.9704937,S,NAD83,2.33,0.01,NGVD29,2060005.0,-0.556907883877006,0.004357450755407747,0.00014825461825970874,4.2321776469302785e-05
2,USGS,01492500,"SALLIE HARRIS CREEK NEAR CARMICHAEL, MD",ST,38.96488889,-76.1088333,S,NAD83,5.22,0.1,NAVD88,2060002.0,-0.5464258838827786,0.04810033858059967,6.056545752368318e-05,2.9199407208798097e-05
3,USGS,01495500,"LITTLE ELK CREEK AT CHILDS, MD",ST,39.6417786,-75.86632900000001,S,NAD83,66.72,0.01,NGVD29,2060002.0,-0.7071067811865475,0.0,0.00037965464761693826,0.0
4,USGS,01496000,"NORTHEAST CREEK AT LESLIE, MD",ST,39.62789035,-75.94411059999999,S,NAD83,115.0,10.0,NGVD29,2060002.0,-0.6616425829122728,0.027235439752060216,0.00021431020763601767,8.693444229533231e-05
5,USGS,01581657,"CRANBERRY RN AT ABERDEEN, MD",ST,39.490575,-76.19166109999999,1,NAD83,25.0,5.0,NGVD29,2060003.0,-0.7071067811865475,0.0,0.007327531411259559,0.0
6,USGS,01585075,"FOSTER BRANCH NEAR JOPPATOWNE, MD",ST,39.40852778,-76.34263889,S,NAD83,0.53,0.2,NAVD88,2060003.0,0.7071067811865475,0.0,-0.0024341025169932785,0.0
7,USGS,01585090,"WHITEMARSH RUN NEAR FULLERTON, MD",ST,39.3795833,-76.4958056,S,NAD83,118.73,0.01,NAVD88,2060003.0,-0.9639435767871991,0.00402020029831671,0.00023160101815671044,7.17181557757788e-05
8,USGS,01585095,"NORTH FORK WHITEMARSH RUN NEAR WHITE MARSH, MD",ST,39.38588889,-76.4688611,S,NAD83,,,,2060003.0,-0.9188367545530705,0.02384475654742651,0.0002984604254700817,0.00011872662454357102
9,USGS,01585104,"HONEYGO RUN NEAR WHITE MARSH, MD",ST,39.383,-76.43297220000001,S,NAD83,19.92,0.01,NAVD88,2060003.0,-0.8123002351939534,0.03331811434433773,0.00025611147720250765,0.00010998741686030053
10,USGS,01585107,"WINDLASS RUN NEAR WHITE MARSH, MD",ST,39.3662188,-76.4135718,S,NAD83,,,,2060003.0,-0.7071067811865476,0.0,0.00398370017569886,0.0
11,USGS,01585200,"WEST BRANCH HERRING RUN AT IDLEWYLDE, MD",ST,39.37363889,-76.5843333,S,NAD83,278.13,0.01,NAVD88,2060003.0,-0.7685620396362216,0.0012558245814152556,8.825125071269726e-05,2.5265721215431153e-05
12,USGS,01589197,"GWYNNS FALLS NEAR DELIGHT, MD",ST,39.44294444,-76.7834167,5,NAD83,533.5,0.01,NAVD88,2060003.0,-0.8152777674069245,0.019527193603709424,0.00025319185323196414,9.819220684154073e-05
13,USGS,01589480,"JONES FALLS NEAR MOUTH AT BALTIMORE, MD",ST,39.3034403,-76.6116339,S,NAD83,,,,2060003.0,0.7071067811865476,0.0,-0.0038534429492454907,0.0
14,USGS,01589500,"SAWMILL CREEK AT GLEN BURNIE, MD",ST,39.17,-76.6306111,S,NAD83,25.28,0.01,NAVD88,2060003.0,-1.0790387560011692,0.01585204284833906,0.00010036636182691556,3.9463246180856264e-05
15,USGS,01589522,"MARLEY CREEK AT HARUNDALE, MD",ST,39.143719899999994,-76.6066323,S,NAD83,5.0,5.0,NGVD29,2060003.0,-0.7071067811865476,0.0,0.003367175148507369,0.0
16,USGS,01592500,"PATUXENT RIV NEAR LAUREL, MD",ST,39.1157222,-76.87375,S,NAD83,152.79,0.1,NAVD88,2060006.0,0.5775655383699696,0.016347553940692157,-6.742354507832001e-05,2.7050393622508815e-05
17,USGS,01594526,"WESTERN BRANCH AT UPPER MARLBORO, MD",ST,38.8142222,-76.7487222,S,NAD83,4.42,0.1,NAVD88,2060006.0,-0.7499454340875926,0.027988885606178023,0.0001204658217116818,5.186964948798984e-05
18,USGS,01598650,"SAND SPRING RUN AT FROSTBURG, MD",ST,39.6474722,-78.9362222,1,NAD83,1883.11,0.1,NAVD88,2070002.0,-0.7071067811865476,0.0,0.002459501847605383,0.0
19,USGS,01601420,"HOFFMAN DRAINAGE TUNNEL AT CLARYSVILLE, MD",SB-TSM,39.6383333,-78.8925556,S,NAD83,1546.41,0.18,NAVD88,2070002.0,-0.7071067811865477,0.0,0.003874557705131768,0.0
20,USGS,01610105,"PRATT HOLLOW TR AT PRATT, MD",ST,39.693144200000006,-78.504737,S,NAD83,,,,2070003.0,0.789523246263343,0.04880977149254419,-0.0003045373558411372,0.0001401114936376039
21,USGS,01643495,"BENNETT CREEK TRIBUTARY AT PARK MILLS, MD",ST,39.289269899999994,-77.39581899999999,S,NAD83,,,,2070009.0,-0.7071067811865476,0.0,0.004123071610417187,0.0
22,USGS,01658000,"MATTAWOMAN CREEK NEAR POMONKEY, MD",ST,38.59613889,-77.05602778,S,NAD83,39.76,0.01,NAVD88,2070011.0,0.5576847563687239,0.022053751622240346,-6.505017965307754e-05,2.7031113493461414e-05
0,USGS,01100890,"PARKER RIVER, RT 97 NEAR GEORGETOWN, MA",ST,42.7325916,-71.00838867,S,NAD83,70.0,10.0,NGVD29,1090001.0,0.7071067811865475,0.0,-0.00506886581495733,0.0
1,USGS,01104405,"HOBBS BROOK AT MILL ST NR LINCOLN, MA",ST,42.436484,-71.26950140000001,S,NAD83,175.0,5.0,NGVD29,1090001.0,-1.0218837767002666,0.04037541267066179,0.0036322883058066344,0.00023067471749522474
2,USGS,01104410,"CAMBRIDGE RES., UNNAMED TRIB 1, NR LEXINGTON, MA",ST,42.43648406,-71.2642235,S,NAD83,175.0,5.0,NGVD29,1090001.0,1.752896096710354,0.0014458698277618094,-0.0003929379279781112,3.44486937223673e-05
3,USGS,01104430,"HOBBS BK BELOW CAMBRIDGE RES NR KENDALL GREEN, MA",ST,42.39815120000001,-71.27339029999999,S,NAD83,150.0,5.0,NGVD29,1090001.0,-0.8014717945454765,0.02481709262473553,0.0002622235768107201,0.0001058831297825939
4,USGS,01105607,"WHITMANS POND FLOOD BY-PASS AT EAST WEYMOUTH, MA",ST,42.21277778,-70.9275,S,NAD83,55.29,0.01,NGVD29,1090001.0,-1.173306773603604,0.029350452007284766,0.0017163645020532529,0.0004368505386074921
